long_id,treatment,time,pres,accmag,mean_strain,roi,zeroX,ODBA
C390911105654,50rpm_modified,8.842,105.19814046223958,4.105174782724797,493.61622980773626,unlabeled,0,8.972499483302235
C390911105654,50rpm_modified,8.852,105.40913899739584,3.8301468754297048,587.9220723446374,unlabeled,0,8.864200365021825
C390911105654,50rpm_modified,8.863,105.48947347005208,3.947655853104075,465.61329653779086,unlabeled,0,9.318799735084177
C390911105654,50rpm_modified,8.873,105.58280436197916,3.7442684531147954,583.3456089103862,unlabeled,0,9.148799691274764
C390911105654,50rpm_modified,8.883,105.73913981119793,3.93023679032273,545.066561862008,unlabeled,0,9.771400103196502
C390911105654,50rpm_modified,8.894,105.69380696614584,3.5819419826905303,459.8996935611877,unlabeled,0,10.505300373658535
C390911105654,50rpm_modified,8.904,105.7634765625,3.208440730603801,570.2092054855464,unlabeled,0,10.970699710473419
C390911105654,50rpm_modified,8.915,105.88047281901042,3.280951172750802,484.4772555716554,unlabeled,0,11.631300054416059
C390911105654,50rpm_modified,8.925,105.80614013671875,3.1023424947462512,529.627974087621,unlabeled,0,12.870199366435408
C390911105654,50rpm_modified,8.935,105.87347412109375,3.170931847792719,580.4853192639792,unlabeled,0,13.773799484595656
C390911105654,50rpm_modified,8.946,105.80513916015624,3.19863192735907,543.3364354417423,unlabeled,0,14.538200217112896
C390911105654,50rpm_modified,8.956,105.88980305989585,3.465849976126405,677.6444751310767,unlabeled,0,15.879999700412155
C390911105654,50rpm_modified,8.966,105.92880452473958,3.433473995780181,482.1890238545298,unlabeled,0,16.889800116643308
C390911105654,50rpm_modified,8.977,105.87380777994792,3.58054154274215,519.9099656060481,unlabeled,0,17.460800131186843
C390911105654,50rpm_modified,8.987,106.12414143880207,4.218132870698064,460.33920148246483,unlabeled,0,18.786900704726577
C390911105654,50rpm_modified,8.997,105.94480387369792,4.489545511374111,434.18499200836794,unlabeled,0,20.192800176665187
C390911105654,50rpm_modified,9.007,106.05714111328125,4.462088211167586,541.6202616538982,unlabeled,0,20.68400016628206
C390911105654,50rpm_modified,9.018,105.80147705078124,4.558993884626499,431.32470236196093,unlabeled,0,20.85649929486215
C390911105654,50rpm_modified,9.028,105.85813802083332,4.548655723895909,773.0804808941191,unlabeled,0,21.036099754199384
C390911105654,50rpm_modified,9.038,105.93114013671875,4.687841558536048,440.47065291425247,unlabeled,0,21.32770049534738
C390911105654,50rpm_modified,9.049,106.07280680338542,5.155947913798915,679.3676252351315,unlabeled,0,22.017399841174484
C390911105654,50rpm_modified,9.059,106.1604736328125,5.933608120526209,667.9264666495037,unlabeled,0,22.05579981289804
C390911105654,50rpm_modified,9.07,106.19347330729167,6.70768771788204,595.9239070383661,unlabeled,0,22.751200256869193
C390911105654,50rpm_modified,9.08,106.11313883463542,6.978990517123892,622.2106665204674,unlabeled,0,22.19540020279586
C390911105654,50rpm_modified,9.09,106.03581136067707,7.307561001040101,530.2000320169025,unlabeled,0,20.83390007071197
C390911105654,50rpm_modified,9.1,106.03813883463542,7.655763778520131,591.3613962365365,unlabeled,0,19.377399871870875
C390911105654,50rpm_modified,9.111,106.2334716796875,7.731793370252172,542.7713538286716,unlabeled,0,18.1709006319195
C390911105654,50rpm_modified,9.121,106.15614013671875,7.418075680201818,719.9349040006354,unlabeled,0,17.70199957706034
C390911105654,50rpm_modified,9.132,106.19981282552085,6.9517237980831705,482.1890238545298,unlabeled,0,17.243099248185757
C390911105654,50rpm_modified,9.142,106.19413655598957,6.746271074926058,586.2058985567933,unlabeled,0,15.41180061556399
C390911105654,50rpm_modified,9.152,106.02213948567707,6.853690688634549,699.3687238113482,unlabeled,0,15.4173992908746
C390911105654,50rpm_modified,9.163,106.0931396484375,6.519662984727239,1301.1527364667431,unlabeled,0,14.061499730423092
C390911105654,50rpm_modified,9.173,107.63580322265625,-1.0225886402612383,1246.8630437146967,unlabeled,1,22.8411998911947
C390911105654,50rpm_modified,9.183,105.33714192708332,-6.860321954677055,2129.2554233150377,unlabeled,0,14.654300097152591
C390911105654,50rpm_modified,9.194,106.0354736328125,-0.3825029949475222,2444.1454081196025,unlabeled,0,10.971799999251962
C390911105654,50rpm_modified,9.204,105.80580647786458,11.94765561507202,744.3799160030989,unlabeled,0,23.43139944173396
C390911105654,50rpm_modified,9.214,105.90647379557292,9.786354792857898,1103.4090534730708,unlabeled,0,22.51770061828196
C390911105654,50rpm_modified,9.224,105.70580647786457,8.362278491717008,825.0889182452507,unlabeled,0,21.453800214901566
C390911105654,50rpm_modified,9.235,105.9884765625,7.779855357505772,577.4994559257788,unlabeled,0,21.61560044147074
C390911105654,50rpm_modified,9.245,105.67413736979168,6.5667643026579245,494.63477197450555,unlabeled,0,20.096600337997078
C390911105654,50rpm_modified,9.255,105.64746907552085,6.516922786324232,676.9468435100018,unlabeled,0,20.28420014955104
C390911105654,50rpm_modified,9.266,105.59080810546875,5.853674843990431,582.6479772893114,unlabeled,0,19.893200261369348
C390911105654,50rpm_modified,9.276,105.376806640625,5.363523131457219,515.7799864092849,unlabeled,0,19.722800291553142
C390911105654,50rpm_modified,9.286,105.27480875651042,4.223838126573188,524.3469027160843,unlabeled,0,18.778600624501706
C390911105654,50rpm_modified,9.297,105.05680745442707,3.4577582996737704,523.7887974192244,unlabeled,1,17.25780055075884
C390911105654,50rpm_modified,9.307,104.867138671875,2.5030373911216746,493.49065611594267,unlabeled,0,16.241899406462906
C390911105654,50rpm_modified,9.318,104.98247477213542,2.4885325135292735,539.792466806682,unlabeled,0,16.024000102430584
C390911105654,50rpm_modified,9.328,104.93914388020832,2.9980095894655303,545.0595855457973,unlabeled,0,16.018800450712444
C390911105654,50rpm_modified,9.338,104.69847412109375,2.6693709146184705,535.9066586772949,unlabeled,0,14.081399902254343
C390911105654,50rpm_modified,9.349,104.50147298177085,1.6229787516917416,613.057739651965,unlabeled,0,12.064600348174572
C390911105654,50rpm_modified,9.359,104.29547526041668,1.00323720839501,707.3705585050769,unlabeled,0,11.337799957692624
C390911105654,50rpm_modified,9.369,104.02480875651042,0.20097857327027313,737.6547471759371,unlabeled,0,10.168999521434309
C390911105654,50rpm_modified,9.38,103.86113688151042,-0.7097747549538997,536.4856929227872,unlabeled,0,8.071200017631053
C390911105654,50rpm_modified,9.39,103.66214192708333,-1.6846013110981914,584.489724768949,unlabeled,0,6.264700402915478
C390911105654,50rpm_modified,9.4,103.65614013671875,-1.7958314385458838,533.0603216633094,unlabeled,0,5.651099834144116
C390911105654,50rpm_modified,9.411,103.62380777994792,-2.2359916618247997,614.2158081429493,unlabeled,0,4.797600254714489
C390911105654,50rpm_modified,9.421,103.5258056640625,-2.4586803051951183,605.6419155199392,unlabeled,0,4.554300102889539
C390911105654,50rpm_modified,9.431,103.44314371744792,-2.6449876693943484,586.1919459243717,unlabeled,0,4.0997001978755
C390911105654,50rpm_modified,9.442,103.32314046223958,-3.3146865343760306,567.3489158391394,unlabeled,0,4.046400185674429
C390911105654,50rpm_modified,9.452,103.25447998046874,-3.974367975437567,539.3390062529833,unlabeled,0,4.340199911892414
C390911105654,50rpm_modified,9.462,103.28080240885416,-3.7926750483059513,585.0617826982304,unlabeled,0,5.639299960434436
C390911105654,50rpm_modified,9.472,103.35413818359375,-2.597746489626223,565.6257657350844,unlabeled,0,6.611899898350239
C390911105654,50rpm_modified,9.483,103.45147705078125,-1.0157573356822738,568.4930316977022,unlabeled,0,6.7026999829709535
C390911105654,50rpm_modified,9.493,103.46847330729167,0.6325377342925069,547.9128988759935,unlabeled,0,8.132399621903897
C390911105654,50rpm_modified,9.503,103.78380533854167,3.466750239437168,543.9154696872345,unlabeled,0,12.834899819195272
C390911105654,50rpm_modified,9.514,104.126806640625,3.436467124150875,519.916941922259,nadir,0,12.636799490228295
C390911105654,50rpm_modified,9.524,103.986474609375,4.394664556912565,568.4930316977022,nadir,0,14.688099863901733
C390911105654,50rpm_modified,9.534,103.96413981119792,6.320672470993115,577.6320059337829,nadir,0,18.570099731907245
C390911105654,50rpm_modified,9.545,104.12814534505208,5.457003305069156,605.062881274447,nadir,0,17.24949951402843
C390911105654,50rpm_modified,9.555,104.11214192708333,3.301071736461081,545.4990934670744,nadir,0,13.483000180944801
C390911105654,50rpm_modified,9.565,103.98013916015626,2.009894062009641,601.64448633118,nadir,0,11.710099866613746
C390911105654,50rpm_modified,9.576,103.61914469401043,1.687851670301928,731.9411441993338,nadir,0,14.978599732741712
C390911105654,50rpm_modified,9.586,103.461474609375,2.7159812286598104,736.5106313173743,nadir,0,19.569200236573817
C390911105654,50rpm_modified,9.596,102.30414225260417,8.984703451761645,632.9402408526054,nadir,1,35.0955995259434
C390911105654,50rpm_modified,9.607,98.34180704752603,23.678300101888453,2998.375361324429,nadir,0,63.58070105411112
C390911105654,50rpm_modified,9.617,93.98380737304687,31.488543908717368,3671.031770364826,nadir,0,65.9316996011883
C390911105654,50rpm_modified,9.627,97.67747395833334,61.01001950517684,2517.7455441429947,nadir,0,110.28000287093222
C390911105654,50rpm_modified,9.638,101.81847330729167,67.72325594116815,7863.421091949419,nadir,1,121.64350134573877
C390911105654,50rpm_modified,9.648,100.01947428385417,15.032989687980718,749.5249492085326,nadir,0,49.63470116473734
C390911105654,50rpm_modified,9.659,101.95414225260416,54.18028098684797,809.3922067710661,nadir,0,73.99710048474371
C390911105654,50rpm_modified,9.669,100.36280721028646,23.890963469205843,459.77760802749305,nadir,0,43.00880072392523
C390911105654,50rpm_modified,9.679,101.17647501627604,11.279490855959496,1537.625438904387,nadir,0,28.295800722017884
C390911105654,50rpm_modified,9.689,101.25980631510416,7.5337392116808655,1149.5783141558122,nadir,0,32.939999571815136
C390911105654,50rpm_modified,9.7,99.88614095052084,8.706468134658556,784.3856013136374,nadir,0,30.780399842038754
C390911105654,50rpm_modified,9.71,100.86014200846354,5.967518424197296,2726.2118251525944,nadir,0,21.617999718561766
C390911105654,50rpm_modified,9.72,101.4001424153646,4.039194933453507,2038.692374425203,1s_post,0,17.874999937787653
C390911105654,50rpm_modified,9.731,99.39113972981772,2.94913739659461,839.9484717741454,1s_post,0,10.81029980517924
C390911105654,50rpm_modified,9.741,99.07347412109377,0.9822840825044068,1399.7594779475644,1s_post,0,21.93649984039366
C390911105654,50rpm_modified,9.752,98.46814168294273,9.32871716253406,615.7924556065785,1s_post,0,36.083499842509625
C390911105654,50rpm_modified,9.762,98.3951416015625,16.556533607766475,411.3270919438498,1s_post,0,46.35349990211427
C390911105654,50rpm_modified,9.772,98.60313924153647,19.882802062949196,512.9266730790887,1s_post,0,49.15700007595122
C390911105654,50rpm_modified,9.782,98.43713989257813,2.312334593133956,510.77099136996736,1s_post,0,24.395399885103107
C390911105654,50rpm_modified,9.793,98.04314168294272,-3.645123617293174,642.7873111840837,1s_post,0,16.97950012423098
C390911105654,50rpm_modified,9.803,97.96980794270834,-2.1486817695888885,514.7649324006275,1s_post,0,16.536199832484126
C390911105654,50rpm_modified,9.814,98.11380615234376,-1.7214526318172485,497.4915734628137,1s_post,0,17.965499857738614
C390911105654,50rpm_modified,9.824,98.44380900065104,-5.020062539720705,435.90116579621207,1s_post,0,13.135700078234077
C390911105654,50rpm_modified,9.834,98.66247355143227,-4.714982662866829,416.9151212286595,1s_post,0,10.52490015409887
C390911105654,50rpm_modified,9.844,99.31547241210937,6.831916991650866,921.546954333168,1s_post,0,18.539500015899538
C390911105654,50rpm_modified,9.855,99.576806640625,26.065303433794497,963.2688134315441,1s_post,0,39.83819969169795
C390911105654,50rpm_modified,9.865,99.62514038085938,13.173291544857124,1035.8469191300815,1s_post,0,21.957899784967303
C390911105654,50rpm_modified,9.875,99.05280558268228,15.9077460118762,982.8269159283911,1s_post,0,23.57039934270084
C390911105654,50rpm_modified,9.886,99.37947387695313,10.138278105761026,597.6365926681115,1s_post,0,21.604900141879916
C390911105654,50rpm_modified,9.896,99.201141357421875,5.76832745016125,1074.8375504319429,1s_post,0,15.799899458810689
C390911105654,50rpm_modified,9.906,99.2758056640625,6.236011972904793,674.2156157134871,1s_post,0,21.660399908348918
C390911105654,50rpm_modified,9.917,99.11780598958333,9.431883862258244,375.8908937513646,1s_post,0,27.892599755749107
C390911105654,50rpm_modified,9.933,99.35480753580728,6.3587477109337645,619.3538650321788,1s_post,1,25.296499737128617
C390911105654,50rpm_modified,9.943,99.50214029947917,5.121694324408326,814.2337702213257,1s_post,0,24.533099811300637
C390911105654,50rpm_modified,9.954,99.71847330729166,8.63512977175976,820.5229192853158,1s_post,0,26.89940060170367
C390911105654,50rpm_modified,9.964,100.15414021809896,8.994900815094118,410.62946032276835,1s_post,0,27.522499798852955
C390911105654,50rpm_modified,9.974,100.34880574544272,10.809277578957827,350.047130348633,1s_post,0,30.694800370056186
C390911105654,50rpm_modified,9.985,100.5961405436198,15.711864968738942,589.6347579743632,1s_post,0,38.427499677259476
C390911105654,50rpm_modified,9.995,100.37347412109376,13.229362507318926,685.0777400536228,1s_post,0,29.63240047963336
C390911105654,50rpm_modified,10.006,100.25447387695313,7.663311036434211,434.0559301584756,1s_post,0,19.59429987298325
C390911105654,50rpm_modified,10.016,100.60080362955728,7.120886291326203,636.4946739619818,1s_post,0,13.603200399745255
C390911105654,50rpm_modified,10.026,100.7248087565104,3.5798841800231767,524.9259369615766,1s_post,0,10.191999822128565
C390911105654,50rpm_modified,10.037,100.9131388346354,3.364592902721766,598.0795887474876,1s_post,0,7.27319985954091
C390911105654,50rpm_modified,10.047,101.08247680664063,2.358385444294063,1093.1294515365457,1s_post,0,6.816300130020826
C390911105654,50rpm_modified,10.057,101.54313761393227,3.1552076215202263,1338.8701900601625,1s_post,0,9.715800442229956
C390911105654,50rpm_modified,10.068,101.65313924153646,5.2036006150727285,771.3747715805845,1s_post,0,11.816000011097639
C390911105654,50rpm_modified,10.078,101.70547485351563,3.61881593393759,339.19198232470796,1s_post,0,8.674599897693842
C390911105654,50rpm_modified,10.088,101.58780721028646,5.969160370875915,853.5348475945851,1s_post,0,12.17730007244274
C390911105654,50rpm_modified,10.099,101.81614379882812,1.8839084290538004,709.6483257478864,1s_post,0,4.768099575769155
C390911105654,50rpm_modified,10.109,101.53213907877604,3.701824787381325,371.8899764044938,1s_post,0,5.892300230544061
C390911105654,50rpm_modified,10.119,101.817138671875,2.5487375944917794,626.6545799467142,1s_post,0,5.097199659775942
C390911105654,50rpm_modified,10.13,101.83047485351563,2.240618345675154,477.4904748865841,1s_post,0,5.51120015187189
C390911105654,50rpm_modified,10.14,102.07714233398437,1.8009127565134992,418.05923708722224,1s_post,0,4.654199810456484
C390911105654,50rpm_modified,10.15,102.0038065592448,0.6035779420409693,749.6574992165304,1s_post,0,4.935599852520973
C390911105654,50rpm_modified,10.161,101.97813924153647,0.25093941356903393,555.3461637985528,1s_post,0,5.98680029494688
C390911105654,50rpm_modified,10.171,102.13580932617188,1.9250161545410285,638.2178240660367,1s_post,0,3.8412004140205678
C390911105654,50rpm_modified,10.182,102.2731424967448,0.9723416537521512,694.2167142897101,1s_post,0,4.025800224374981
C390911105654,50rpm_modified,10.192,102.35914306640623,0.775447918294276,635.9261041907994,1s_post,0,2.226800173353403
C390911105654,50rpm_modified,10.202,102.43747151692708,-1.3438970110804451,599.3492782978503,1s_post,1,4.247900025080889
C390911105654,50rpm_modified,10.213,102.53280639648438,-1.2409744371111469,588.4906421158134,1s_post,0,4.542200166415424
C390911105654,50rpm_modified,10.223,102.49180908203125,-1.3333261604554425,346.7508209390542,1s_post,0,7.467400148641318
C390911105654,50rpm_modified,10.233,102.60914103190105,0.9539074028182988,581.0538890351552,1s_post,0,7.201100210528821
C390911105654,50rpm_modified,10.244,102.74447224934895,0.5836420362098718,667.9229784913983,1s_post,0,8.328799926619977
C390911105654,50rpm_modified,10.254,102.77847290039063,0.6945797484655092,695.3538538320623,1s_post,0,9.503299857955426
C390911105654,50rpm_modified,10.264,102.93347574869793,1.4031399250818986,573.634576745024,1s_post,0,9.133999521713704
C390911105654,50rpm_modified,10.275,103.0758056640625,-0.03048075874189493,636.4911858038699,1s_post,0,12.8104000085406
C390911105654,50rpm_modified,10.285,103.06280517578125,-0.6627272886013778,619.3503768740604,1s_post,0,13.005199651103467
C390911105654,50rpm_modified,10.295,103.01514078776043,0.12061429824507108,610.2183789541903,1s_post,0,12.566100215297192
C390911105654,50rpm_modified,10.306,103.05147298177084,-0.4801071422090892,527.3327660542848,1s_post,0,12.964699708204716
C390911105654,50rpm_modified,10.316,103.14780680338542,-1.7492491719993115,490.75594016132925,1s_post,0,12.406299998145549
C390911105654,50rpm_modified,10.326,103.1498046875,-1.38258621489922,581.6364114387528,1s_post,0,10.249799852278084
C390911105654,50rpm_modified,10.336,103.51013997395833,-1.4658462054860717,546.7757593336414,1s_post,0,9.517199772503227
C390911105654,50rpm_modified,10.347,103.57947591145833,-1.18688579543136,659.3525740264935,1s_post,0,9.561000170167535
C390911105654,50rpm_modified,10.357,103.54680989583332,-1.357148193575714,509.62687551140453,1s_post,0,10.364199806507676
C390911105654,50rpm_modified,10.367,103.7798095703125,-2.3453028513022547,547.3338646305014,1s_post,0,11.408499866779893
C390911105654,50rpm_modified,10.378,103.99380289713542,-2.114637574866501,519.9099656060481,1s_post,0,9.062599875982851
C390911105654,50rpm_modified,10.388,104.30580647786458,-2.718730590473003,393.0317026811612,1s_post,0,9.311899718102069
C390911105654,50rpm_modified,10.399,104.40614013671875,-2.970745864244714,517.635686521344,1s_post,0,8.18190022950992
C390911105654,50rpm_modified,10.409,104.3971435546875,-2.744492432670494,526.1956265119327,1s_post,0,7.657000185307115
C390911105654,50rpm_modified,10.419,104.36013997395833,-3.167342287133345,560.4842206877627,1s_post,0,7.51139980468899
C390911105654,50rpm_modified,10.43,104.530810546875,-3.425033056748747,602.2095679442508,1s_post,0,6.974399692453443
C390911105654,50rpm_modified,10.44,104.55114339192707,-3.191322114247657,755.9396719643096,1s_post,0,6.532800264619292
C390911105654,50rpm_modified,10.45,104.75614013671876,-1.7877622791617132,713.0702088492586,1s_post,0,5.517300158999861
C390911105654,50rpm_modified,10.46,104.71880696614585,-2.414021421180612,714.0957273322387,1s_post,0,7.585400047563017
C390911105654,50rpm_modified,10.471,104.9498046875,-1.9471570565129968,662.087289981107,1s_post,0,6.589700032956898
C390911105654,50rpm_modified,10.481,105.04847412109375,-2.769929096175294,653.5133973580968,1s_post,0,8.84640009071678
C390911105654,50rpm_modified,10.491,105.00814208984374,-2.702616337229861,579.3551560378379,1s_post,0,9.321699880622328
C390911105654,50rpm_modified,10.502,104.83880615234375,-0.981585208532728,528.4768819128476,1s_post,0,7.396399632953107
C390911105654,50rpm_modified,10.512,104.811474609375,-0.2533844884563514,493.0441718784549,1s_post,0,6.890800228379668
C390911105654,50rpm_modified,10.522,104.86547037760415,1.1791037535265296,657.64337655486,1s_post,0,5.45920002486557
C390911105654,50rpm_modified,10.533,104.97713623046874,3.6903147158849734,697.6455737072931,1s_post,0,5.18089995291084
C390911105654,50rpm_modified,10.543,105.17280680338543,4.592863873825058,633.072790860603,1s_post,0,4.038399541638792
C390911105654,50rpm_modified,10.553,105.3854736328125,6.775682846251952,636.9446463575687,1s_post,0,8.200599105618895
C390911105654,50rpm_modified,10.564,105.48980712890625,8.828139123653854,568.9255633027686,1s_post,0,12.641100838445126
C390911105654,50rpm_modified,10.574,105.82747395833333,10.437649778044555,701.5244055204695,1s_post,0,14.736300351135432
C390911105654,50rpm_modified,10.584,106.02847086588542,8.232478386151277,707.8030901101433,1s_post,0,14.379900684766472
C390911105654,50rpm_modified,10.595,106.3758056640625,9.868298146517027,673.5144959343135,1s_post,0,17.151600459329785
C390911105654,50rpm_modified,10.605,106.14380696614585,8.41553695052684,738.0942550972143,1s_post,0,15.920999866835773
C390911105654,50rpm_modified,10.616,105.74014078776042,7.739512052670298,607.7975972290606,1s_post,0,12.028699120394885
C390911105654,50rpm_modified,10.626,105.43981119791667,4.03246400959825,374.1816962797182,1s_post,0,5.783800552897154
C390911105654,50rpm_modified,10.636,105.35780843098958,4.947933605124101,528.4838582290583,1s_post,0,8.042200403101742
C390911105654,50rpm_modified,10.647,105.29380696614585,9.80550873232094,672.495953767544,1s_post,0,16.896099443323912
C390911105654,50rpm_modified,10.657,105.33314208984375,13.634185310685137,776.5058521535966,1s_post,0,22.881900968439876
C390911105654,50rpm_modified,10.668,105.5294677734375,16.74771211535309,609.6393447086982,1s_post,0,27.718499519713223
C390911105654,50rpm_modified,10.678,105.65880940755207,19.721897907104896,631.3496407565482,1s_post,0,31.070399482138455
C390911105654,50rpm_modified,10.688,105.78413899739584,19.88303792495934,646.2091942854429,1s_post,0,29.55309980709106
C390911105654,50rpm_modified,10.699,105.64547932942708,19.624834061205604,470.7618179013234,1s_post,0,26.64720144359395
C390911105654,50rpm_modified,10.709,105.71746826171875,18.11467511049114,470.63624420953,1s_post,0,23.16399968644604
C390911105654,50rpm_modified,10.719,105.96580810546875,18.519476867640087,609.0742630956274,1s_post,0,24.748299147691576
C390911105654,50rpm_modified,10.73,106.10380452473957,16.31448264447338,607.225539299779,1s_post,0,23.831699847783895
C390911105654,50rpm_modified,10.74,106.10847574869793,13.602915440887296,550.6406385143962,1s_post,0,22.703800251092762
C390911105654,50rpm_modified,10.75,106.19414469401042,11.561325798946706,663.3569795314633,1s_post,0,21.286499241199344
C390911105654,50rpm_modified,10.761,105.92280680338543,10.950426796327829,553.4939518445925,unlabeled,0,21.731900519337504
C390911105654,50rpm_modified,10.771,105.62647298177085,10.792182180774384,693.5155945105299,unlabeled,0,22.415900367703287
C390911105654,50rpm_modified,10.781,105.50547281901042,9.0925848645688,1021.1164274510791,unlabeled,0,20.682100624646992
C390911105654,50rpm_modified,10.791,105.74914143880207,7.035565968486038,883.2574428104735,unlabeled,0,17.53919978639111
C390911105654,50rpm_modified,10.802,105.66547444661458,4.852622482165485,638.7794175209955,unlabeled,0,17.093599285092203
C390911105654,50rpm_modified,10.812,105.43980712890625,2.7585956079683296,590.1963514293415,unlabeled,0,16.40439966758713
C390911105654,50rpm_modified,10.822,105.40780843098958,1.9890848841701008,797.651066588376,unlabeled,0,14.69660007512197
C390911105654,50rpm_modified,10.833,14.772806803385416,2.489613621679167,310387.42846425035,unlabeled,0,15.003799656089395
C390911105654,50rpm_modified,10.843,104.86380615234376,97.6101177424026,2082.262957319434,unlabeled,1,149.9640031283535
C390911105654,50rpm_modified,10.853,105.7161376953125,53.16846682299872,797.5324692127933,unlabeled,0,93.70830053342507
C390911105654,50rpm_modified,10.864,104.93813883463542,23.108776706659377,846.6875932337289,unlabeled,0,28.907699361313135
C390911105654,50rpm_modified,10.874,105.18080647786458,12.457478762090055,415.32103297450334,unlabeled,0,17.2473003671132
C390911105654,50rpm_modified,10.884,104.62280680338543,5.230681747510182,521.5005657020988,unlabeled,0,11.634200412090866
C390911105654,50rpm_modified,10.895,104.90880533854167,3.786040288288625,608.9417130876233,unlabeled,0,9.708200649376959
C390911105654,50rpm_modified,10.905,105.03913981119793,4.540170807705783,1549.7607409529844,unlabeled,0,10.663100196477028
C390911105654,50rpm_modified,10.915,104.7931396484375,3.866377447071576,1278.863406173401,unlabeled,0,9.292400062438102
C390911105654,50rpm_modified,10.926,104.63647054036457,3.4659216043428245,1093.1259633784273,unlabeled,0,8.757799697276202
C390911105654,50rpm_modified,10.936,104.44280192057292,2.0942550617070843,675.9352776594432,unlabeled,0,5.704699400346726
C390911105654,50rpm_modified,10.946,104.38546956380208,1.24305858539908,643.927938884528,unlabeled,0,4.917999608572572
C390911105654,50rpm_modified,10.957,104.38613688151042,0.5899379777170886,598.2051624392809,unlabeled,0,3.093499803896994
C390911105654,50rpm_modified,10.967,104.45647786458332,-1.1172157727494303,575.3437742166575,unlabeled,0,4.346900355052203
C390911105654,50rpm_modified,10.977,104.51147054036457,-1.9535759982226544,625.0709561668742,unlabeled,0,5.51870021207258
C390911105654,50rpm_modified,10.988,104.52047526041667,-1.963414673276124,568.4860553814915,unlabeled,0,6.118299811407924
C390911105654,50rpm_modified,10.998,104.41614176432293,-2.2699201481845694,560.4911970039734,unlabeled,0,7.64290003232658
C390911105654,50rpm_modified,11.008,104.38280843098957,-1.4342073617163429,543.9084933710237,unlabeled,1,7.786799893900751
C390911105654,50rpm_modified,11.019,104.19014078776043,-2.084063264525666,572.4834845702505,unlabeled,0,9.964000392481683
C390911105654,50rpm_modified,11.029,104.04114176432293,-2.5731635602315777,539.9180404984755,unlabeled,0,12.02080003283918
C390911105654,50rpm_modified,11.039,103.91781005859374,-2.0735538826679276,569.6231949238435,unlabeled,0,11.967599791511892
C390911105654,50rpm_modified,11.05,103.79847819010415,-2.385190111969341,590.7753856748336,unlabeled,0,13.660300231203436
C390911105654,50rpm_modified,11.06,103.63214111328125,-2.551894081066565,613.6367738974571,unlabeled,0,14.58970017515123
C390911105654,50rpm_modified,11.07,103.60447591145832,-2.6542402778491336,702.2150608253336,unlabeled,0,14.469599859341978
C390911105654,50rpm_modified,11.081,103.50680338541667,-3.3868309721154786,549.0639910507671,unlabeled,0,14.597200052961707
C390911105654,50rpm_modified,11.091,103.411474609375,-3.654742028802847,613.0716922843865,unlabeled,0,14.315000136122107
C390911105654,50rpm_modified,11.101,103.41747233072915,-3.7017595491397666,650.7786814034833,unlabeled,0,14.50440012000501
C390911105654,50rpm_modified,11.111,103.48180745442707,-3.995638465507392,708.5146743636396,unlabeled,0,13.714600051566958
C390911105654,50rpm_modified,11.122,103.53513997395832,-4.3860439593312215,502.1970987469571,unlabeled,0,12.862199935540556
C390911105654,50rpm_modified,11.132,103.53946940104167,-4.423219826799672,534.2044375218723,unlabeled,0,12.242500093802809
C390911105654,50rpm_modified,11.142,103.52547607421874,-3.9702654823133825,647.3533101440057,unlabeled,1,12.755500064268709
C390911105654,50rpm_modified,11.153,103.58180745442708,-3.910406634491072,648.4904496863578,unlabeled,0,12.260200096741318
C390911105654,50rpm_modified,11.163,103.59747314453125,-4.003064566706951,657.6503528710709,unlabeled,0,10.873600013628602
C390911105654,50rpm_modified,11.173,103.49847412109375,-3.6541491175643017,611.3555184965422,unlabeled,0,11.39200023688376
C390911105654,50rpm_modified,11.184,103.57613932291667,-3.436554948104689,541.6342142863197,unlabeled,0,10.526499953456222
C390911105654,50rpm_modified,11.194,103.48047281901043,-3.0577409736557737,429.6224812065383,unlabeled,0,11.52920018542558
C390911105654,50rpm_modified,11.204,103.45614420572915,-2.769126371092889,668.5055008949957,unlabeled,0,11.262400225289166
C390911105654,50rpm_modified,11.215,103.4008056640625,-2.4003712671192137,535.3415770642243,unlabeled,0,10.866499707363547
C390911105654,50rpm_modified,11.225,103.3798095703125,-2.4272837741892275,595.3448727928741,unlabeled,0,11.303899647481739
C390911105654,50rpm_modified,11.235,103.3701416015625,-1.7537847153795258,596.4959649676476,unlabeled,0,10.311099923737348
C390911105654,50rpm_modified,11.246,103.42314046223957,-1.1070234849977734,500.480924959113,unlabeled,0,9.808999605067072
C390911105654,50rpm_modified,11.256,103.480810546875,-0.2766427651596004,561.0632549332548,unlabeled,0,10.228599942810835
C390911105654,50rpm_modified,11.266,103.51513671875,-0.7685068882396351,618.7852952609898,unlabeled,0,8.628399783857166
C390911105654,50rpm_modified,11.277,103.71313883463543,-1.526184202645192,531.3371715592546,unlabeled,0,9.2976999251917
C390911105654,50rpm_modified,11.287,103.61847330729168,-0.5524087786758454,635.3540462615179,unlabeled,0,9.289099532850086
C390911105654,50rpm_modified,11.297,103.55980631510415,-0.27783871211744327,506.20150425192696,unlabeled,0,9.173799890764059
C390911105654,50rpm_modified,11.308,103.61013997395833,-0.24595799772342983,599.9143599109144,unlabeled,0,8.77839988399297
C390911105654,50rpm_modified,11.318,103.64380696614585,-1.0942209442065352,806.231935527597,unlabeled,0,7.305400308854877
